1 4 32 11 7 1 3 22 5 9 12 21 6 22 12 27 30 23 14 30 26 FMT baci
1 9 29 19 4 1 0 10 7 9 14 20 13 25 13 23 33 34 23 21 26 PLSX baci
1 11 31 15 5 1 1 7 4 13 13 19 5 18 14 33 35 26 23 32 23 FTSY baci
1 13 46 19 3 0 0 15 6 25 20 23 26 22 14 48 37 33 26 37 33 FFH baci
1 10 25 12 8 2 3 13 9 10 13 13 5 11 5 17 15 15 15 25 17 TRMD baci
1 27 52 31 23 13 6 33 7 26 42 39 20 35 23 79 46 43 43 62 41 TOPA baci
1 9 21 8 4 2 0 4 4 13 12 17 10 22 15 28 23 31 17 33 20 TSF baci
1 0 16 8 6 0 0 6 0 5 11 12 4 14 7 21 17 18 14 20 6 FRR baci
1 25 49 14 13 2 3 9 3 6 6 24 8 12 4 13 22 17 10 8 21 CDSA baci
1 18 47 29 22 3 3 19 16 26 32 35 16 23 17 33 43 54 34 56 38 PROS baci
1 8 25 21 11 1 2 17 3 14 23 34 4 18 12 26 37 25 26 44 20 NUSA baci
1 14 51 25 12 1 1 23 10 30 27 56 16 44 42 69 66 59 41 73 56 INFB baci
1 14 28 10 2 0 7 8 2 2 5 18 5 9 8 8 18 22 8 8 11 PGSA baci
1 8 29 21 8 0 1 10 4 23 17 26 10 15 11 24 26 29 17 36 32 RECA baci
1 39 51 49 42 6 3 17 16 25 28 44 26 35 42 59 41 47 48 49 33 NRDE baci
1 19 34 11 22 0 4 7 7 17 4 18 12 15 22 29 18 21 21 30 18 NRDF baci
1 12 24 11 11 2 9 8 10 15 10 20 9 14 20 21 18 11 23 17 14 THYA baci
1 8 17 16 10 3 0 5 5 9 8 13 7 18 7 14 24 20 15 15 19 DEOD baci
1 24 34 23 18 2 6 21 13 13 21 31 8 26 10 28 26 30 21 46 29 ASNS baci
1 3 17 12 6 0 0 3 2 8 15 18 4 14 6 21 19 22 16 27 11 CMK baci
1 8 26 14 3 3 0 13 8 8 9 20 6 19 12 24 27 19 17 23 24 FOLD baci
1 7 14 10 6 0 1 5 3 8 7 9 6 17 8 12 19 11 10 16 16 EFP baci
1 4 13 7 4 6 0 5 1 6 6 5 5 8 5 8 10 16 7 12 8 CDD baci
1 22 17 16 9 9 0 15 10 16 21 17 4 22 12 36 23 19 28 26 50 DNAJ baci
1 3 18 9 4 0 0 3 2 21 9 7 7 5 12 12 14 13 8 34 6 GRPE baci
1 18 51 29 25 5 0 27 6 24 31 47 20 28 19 48 51 49 40 56 38 LEPA baci
1 5 10 11 3 0 0 5 0 5 5 10 4 9 5 16 16 9 9 22 13 GREA baci
1 4 19 10 11 0 0 9 8 10 14 26 6 9 9 11 15 6 18 15 11 UDK baci
1 34 65 42 21 3 9 29 24 31 38 53 18 42 39 61 82 71 51 90 75 ALAS baci
1 9 21 9 6 1 0 11 7 13 12 18 10 11 12 16 23 17 10 20 16 GLNQ baci
1 31 63 25 16 3 4 25 9 20 32 32 17 24 16 36 38 56 44 54 47 ASPS baci
1 18 33 20 22 5 1 16 6 18 27 31 11 19 16 29 20 34 26 40 32 HISS baci
1 4 18 1 11 1 0 7 1 5 6 15 3 10 1 15 17 11 15 12 17 APT baci
1 9 29 11 7 1 0 15 7 7 26 20 5 17 3 4 18 18 19 20 18 RUVB baci
1 10 22 5 8 0 0 8 4 8 6 18 1 12 6 19 13 15 7 23 16 RUVA baci
1 35 72 42 35 3 25 36 22 26 49 49 29 50 26 59 60 57 65 86 54 VALS baci
1 17 38 11 7 0 1 13 2 16 12 17 9 18 12 43 39 39 31 73 26 TIG baci
1 20 87 43 25 3 4 29 14 27 31 47 11 48 28 57 75 77 43 77 58 PHET baci
1 15 24 13 9 5 1 16 7 15 17 20 15 18 12 26 27 19 18 37 30 PHES baci
1 7 14 6 1 2 0 5 2 9 15 14 4 5 9 21 10 15 9 15 10 INFC baci
1 13 50 29 19 0 8 21 7 33 21 27 20 26 12 43 23 24 27 48 21 DNAB baci
1 48 130 84 47 9 3 45 27 51 58 70 26 44 23 76 68 87 63 86 70 DNAE baci
1 16 33 28 12 1 1 16 10 4 17 34 11 22 16 23 32 32 19 34 34 ACKA baci
1 20 43 28 15 1 5 10 5 20 20 29 6 25 21 33 21 27 25 37 31 TYRS baci
1 29 70 28 33 2 24 41 22 26 30 40 17 48 31 58 56 60 48 81 60 LEUS baci
1 13 38 22 15 1 2 13 6 13 14 27 10 24 27 25 33 41 25 39 42 ENO baci
1 20 42 24 19 2 2 22 16 13 21 38 9 28 28 32 36 41 33 39 46 PGM baci
1 15 36 16 8 1 1 14 6 3 11 21 9 14 13 38 38 48 33 33 36 PGK baci
1 29 59 44 32 5 19 31 30 31 32 35 16 44 27 37 47 41 50 41 37 LACA baci
1 12 18 15 13 2 1 7 4 7 12 23 6 18 11 27 29 27 14 35 35 TRXB baci
1 14 32 12 15 1 8 8 6 7 16 37 7 5 9 8 14 26 6 15 23 LGT baci
1 24 95 57 33 12 1 40 23 31 59 71 19 54 25 64 68 59 66 73 83 UVRA baci
1 25 58 26 22 3 0 24 16 25 52 53 17 35 21 45 45 41 42 77 34 UVRB baci
0 1 4 3 0 0 0 0 0 0 3 1 2 0 1 0 0 3 1 4 1 SECA baci
1 16 42 31 5 2 3 13 11 16 25 46 20 31 18 38 34 31 21 47 43 RBSC baci
3 19 14 7 3 4 2 4 5 8 10 22 4 9 8 17 5 6 1 3 4 ATPC baci
1 1 10 5 1 0 0 6 2 6 11 8 3 7 3 7 14 17 11 10 10 ATPD baci
1 19 38 21 11 0 0 22 10 23 23 30 13 29 14 19 48 41 28 40 44 ATPG baci
1 10 27 26 8 0 0 6 5 12 16 19 8 17 10 20 19 31 13 24 16 ATPA baci
1 15 49 29 16 2 0 24 6 26 27 39 9 23 15 26 41 46 32 33 44 ATPH baci
1 6 19 13 3 0 0 5 2 11 11 14 2 5 11 13 17 19 8 13 9 ATPF baci
1 2 26 10 2 0 0 2 1 15 8 13 4 3 4 17 7 18 4 27 7 ATPE baci
1 4 9 1 0 0 0 2 0 1 3 10 3 2 2 1 5 13 0 4 10 ATPB baci
1 9 17 9 7 1 1 3 1 2 9 9 6 6 4 7 10 11 4 4 7 UPP baci
1 6 21 6 7 1 0 11 6 3 9 14 6 9 5 18 22 16 14 17 18 GLYA baci
1 18 56 23 20 1 6 25 9 22 24 47 11 30 27 37 41 58 36 45 46 TDK baci
1 20 44 26 20 7 3 23 12 20 23 41 10 31 22 37 45 29 31 46 45 RPOE baci
1 35 52 31 12 1 6 14 8 12 11 35 11 22 11 14 35 33 6 7 39 ARGS baci
1 10 36 23 11 1 1 11 11 13 12 24 10 15 17 23 15 17 8 28 13 PTA baci
9 41 36 27 5 13 5 14 11 17 46 28 8 8 21 19 25 35 38 22 30 UNG baci
7 32 14 20 9 14 1 1 5 1 13 21 1 14 24 5 8 11 7 2 4 GALE baci
16 19 26 17 7 12 4 18 24 18 34 24 4 12 25 29 16 27 33 25 39 DEAD baci
1 2 6 3 4 1 0 2 1 2 11 4 3 6 2 9 5 7 3 2 8 SSB baci
1 8 28 14 3 0 2 13 8 18 21 27 6 17 8 21 13 19 8 40 9 GIDB baci
1 12 25 15 7 4 1 11 5 5 10 18 3 15 13 21 14 16 9 23 12 GIDA baci
1 12 34 13 9 2 4 16 4 19 5 25 17 9 7 22 14 19 7 8 15 RNPA baci
1 17 23 12 10 10 0 16 10 23 27 13 7 18 8 26 25 27 20 31 53 DNAJ coli
1 31 77 47 33 14 23 42 25 31 46 46 24 47 21 61 74 92 71 58 75 ILES coli
1 13 27 13 8 2 0 20 7 16 16 13 12 13 17 9 24 24 11 13 15 KSGA coli
1 13 29 12 3 0 0 15 3 14 18 22 16 24 16 17 38 47 28 26 42 FTSZ coli
1 25 82 44 25 4 7 29 22 42 66 54 33 42 34 51 59 81 52 93 56 SECA coli
1 6 16 12 8 7 1 11 9 5 13 26 9 16 8 18 24 14 17 22 22 MAP coli
1 10 16 10 3 2 0 5 4 10 9 19 10 11 8 28 29 39 14 32 24 TSF coli
1 3 15 13 2 1 0 8 0 6 17 12 4 9 5 16 16 19 19 14 6 FRR coli
1 12 43 15 7 3 14 9 7 4 9 16 7 10 4 8 18 26 7 6 24 CDSA coli
1 50 122 46 39 12 8 54 24 40 78 66 37 45 32 58 75 102 86 92 94 DNAE coli
1 20 49 30 18 1 5 28 9 27 35 36 17 27 19 28 49 51 34 48 41 PROS coli
1 8 10 12 9 2 2 12 8 0 10 17 6 12 16 10 22 8 9 14 16 LACA coli
1 17 31 14 8 0 1 12 2 16 26 25 11 19 16 35 42 41 25 59 32 TIG coli
1 7 23 7 7 0 0 10 2 6 8 13 1 12 3 12 15 14 12 12 19 APT coli
1 5 16 5 7 1 0 10 3 8 13 14 6 11 4 18 19 19 17 18 20 ADK coli
1 19 36 19 16 5 7 15 16 16 30 21 21 18 18 23 29 49 38 34 31 CYSS coli
1 6 26 10 6 5 1 17 6 9 17 22 4 17 13 12 32 27 17 17 24 FOLD coli
1 27 65 24 36 11 21 41 16 30 41 35 34 54 39 54 72 79 58 66 57 LEUS coli
1 20 44 29 14 5 5 28 15 18 20 30 11 24 29 29 40 67 34 31 53 PGM coli
1 9 27 19 14 3 5 21 13 13 16 18 9 15 19 14 29 26 24 14 30 GALE coli
1 23 74 30 23 1 0 34 11 32 52 42 20 34 21 31 46 50 40 67 42 UVRB coli
1 10 27 11 2 1 0 12 8 13 13 16 7 7 9 15 22 18 10 22 17 GLNQ coli
1 2 6 3 2 0 0 2 2 1 6 5 4 7 4 5 7 2 3 6 5 INFA coli
1 10 29 13 9 4 1 9 10 10 16 22 8 25 18 12 18 32 18 22 35 TRXB coli
1 12 46 18 12 5 3 19 10 17 33 18 14 22 17 21 30 35 29 39 30 SERS coli
1 7 28 12 2 1 1 9 6 9 19 11 4 8 5 7 20 34 15 17 12 CMK coli
1 28 36 24 16 4 7 19 8 13 34 17 10 23 20 19 47 41 31 37 32 ASNS coli
1 8 49 25 4 4 3 14 3 19 21 16 7 16 13 17 30 36 13 18 30 PLSX coli
1 32 44 28 14 3 6 23 10 9 12 44 15 20 16 21 40 61 14 15 50 PTSG coli
1 8 21 16 12 6 1 3 5 15 15 9 4 7 6 8 16 14 11 15 13 TDK coli
1 18 41 18 12 1 3 18 5 4 13 31 14 14 9 12 24 31 8 6 24 OPPB coli
1 29 63 48 29 14 10 45 12 30 62 31 24 50 34 70 60 76 49 73 56 TOPA coli
1 25 44 21 11 7 6 13 6 27 20 20 7 21 20 28 23 36 24 31 34 TYRS coli
1 19 84 32 14 13 8 37 17 24 53 50 14 36 31 35 79 70 52 65 62 PHET coli
1 20 31 13 7 1 2 17 11 13 24 16 10 22 15 11 20 28 19 24 23 PHES coli
1 5 15 7 3 1 0 7 1 12 15 13 5 5 4 21 14 10 7 21 14 INFC coli
1 13 39 11 7 0 1 21 5 11 28 24 12 18 8 9 20 34 25 24 26 RUVB coli
1 8 23 8 4 1 0 11 3 8 11 12 5 9 4 12 18 24 7 19 16 RUVA coli
1 29 58 20 14 5 4 27 9 19 42 29 21 32 23 32 40 57 46 40 43 ASPS coli
1 19 59 16 23 4 5 19 14 27 32 26 21 29 19 33 42 66 36 48 39 ARGS coli
1 13 24 9 4 1 11 7 2 5 9 12 6 11 3 4 19 26 6 5 5 PGSA coli
1 6 23 16 9 3 0 10 7 12 17 21 8 9 6 14 16 14 15 15 10 UDK coli
1 11 39 19 9 5 3 16 9 13 11 13 6 14 11 10 8 47 17 13 20 CDD coli
1 16 62 22 13 6 4 32 6 10 14 40 24 32 9 31 40 100 15 23 64 FRUA coli
1 16 77 34 24 4 3 31 16 25 66 67 21 47 31 43 83 77 63 81 66 GYRA coli
1 14 29 12 20 1 4 16 10 16 10 17 15 19 17 32 22 26 31 23 24 GLPQ coli
1 13 42 25 13 6 1 12 15 8 15 25 10 21 18 23 27 42 19 29 36 ACKA coli
1 17 65 50 14 6 3 37 7 28 43 43 18 51 32 28 66 76 37 48 45 PTA coli
1 15 38 19 18 7 8 20 19 18 32 26 12 23 20 24 30 41 34 39 28 GLTX coli
1 4 8 6 0 0 0 2 2 6 1 3 2 10 2 7 7 9 1 9 6 PTSH coli
1 18 58 26 9 4 2 15 8 21 31 51 18 29 17 35 35 63 39 60 36 PTSI coli
1 3 22 11 5 1 1 11 4 5 9 18 7 11 5 17 21 18 11 18 19 UPP coli
1 12 49 16 15 5 6 14 8 19 32 15 8 20 17 16 34 41 22 34 41 HISS coli
1 11 31 17 20 3 3 19 13 14 14 21 12 18 18 29 36 47 21 29 41 GLYA coli
1 18 60 31 19 10 2 24 10 25 35 41 13 28 22 37 50 46 44 42 42 LEPA coli
1 7 18 14 7 1 1 8 1 9 18 12 4 6 7 7 18 17 12 16 8 RPOE coli
1 11 24 12 5 1 6 16 13 14 10 10 3 12 10 9 17 17 7 14 18 UNG coli
1 6 28 14 6 2 5 13 9 11 19 15 8 12 4 8 14 21 14 22 24 TRMD coli
1 15 44 17 2 1 0 18 6 18 28 20 28 18 17 43 41 41 30 28 38 FFH coli
1 3 16 7 1 0 0 9 3 8 11 12 9 8 8 13 18 24 13 26 8 GRPE coli
1 33 67 45 37 7 6 22 18 33 47 42 18 50 33 25 34 70 38 43 46 NRDE coli
1 16 37 25 15 2 8 14 5 12 10 16 9 15 18 17 15 28 21 24 12 NRDF coli
1 36 76 50 18 6 8 22 22 35 55 41 21 42 33 47 68 91 61 64 80 ALAS coli
1 10 31 20 7 3 2 10 2 13 14 27 10 17 15 27 22 38 20 30 35 RECA coli
1 12 30 22 11 1 1 11 7 11 11 35 13 21 19 37 25 59 25 34 47 ENO coli
1 13 28 10 9 5 7 14 11 16 13 16 7 14 11 12 13 13 21 13 18 THYA coli
1 28 32 15 13 0 8 19 5 12 18 24 12 8 9 3 22 16 8 8 31 LGT coli
1 29 48 16 14 1 2 19 12 18 38 31 18 27 21 24 28 40 38 46 35 LYSS coli
1 13 27 25 13 4 4 15 13 15 6 21 8 17 18 25 30 31 21 22 31 PGK coli
1 31 61 31 15 3 8 17 6 4 10 27 13 25 15 13 35 45 9 5 41 DEAD coli
1 5 12 8 3 0 0 4 1 5 11 6 8 5 4 10 12 10 10 12 7 INFB coli
1 15 54 44 11 3 2 21 15 46 67 47 21 42 29 66 83 109 48 99 68 NUSA coli
1 16 9 4 1 1 3 1 6 9 4 5 2 7 3 2 2 6 7 2 7 GREA coli
9 13 18 20 6 11 3 12 9 17 20 14 8 21 11 17 7 15 10 3 10 DEF coli
1 3 20 5 2 2 0 7 4 9 14 15 5 3 3 11 14 12 12 20 8 FMT coli
1 5 11 7 2 1 0 4 3 2 18 6 4 6 7 8 6 17 4 9 7 RPOA coli
1 5 28 10 10 4 1 8 7 11 13 7 7 10 8 8 25 20 17 14 15 TRPS coli
1 9 26 12 3 1 1 7 10 8 18 16 7 9 7 9 15 17 13 10 24 FTSY coli
1 3 22 14 1 0 2 3 0 12 1 7 2 4 5 7 9 11 6 9 17 GYRB coli
1 19 43 20 7 4 5 10 9 16 32 16 7 22 9 17 13 31 21 29 27 DNAN coli
1 14 43 23 7 4 1 20 7 16 25 15 15 18 14 12 31 28 19 29 25 DNAA coli
1 2 3 3 0 0 0 1 1 2 11 0 2 3 2 5 3 5 0 0 3 RNPA coli
1 7 45 11 11 4 3 13 12 20 24 30 9 30 24 25 39 45 29 26 49 ATPC coli
1 2 12 8 4 0 0 4 6 8 5 11 6 6 1 8 10 17 6 13 12 ATPD coli
1 14 42 25 15 1 1 20 7 20 26 27 15 24 11 20 47 34 27 39 45 ATPG coli
1 4 29 21 11 2 2 9 4 14 13 13 13 13 12 23 25 27 17 15 20 ATPA coli
1 14 46 32 16 4 1 18 7 28 29 40 10 23 16 24 40 58 28 31 48 ATPH coli
1 6 18 12 1 2 1 3 2 9 11 10 7 4 6 8 16 27 9 17 8 ATPF coli
1 3 14 5 1 1 1 2 1 10 10 13 2 3 4 15 11 31 8 18 3 ATPE coli
1 4 12 0 2 0 0 3 0 2 2 8 8 1 2 1 6 13 3 2 10 ATPB coli
1 9 23 7 0 0 4 5 2 3 4 6 3 3 5 7 24 16 1 1 7 GIDB coli
1 7 28 12 5 1 2 14 8 10 11 12 4 4 9 11 20 11 10 16 12 GIDA coli
1 17 56 30 10 2 2 14 7 20 28 34 20 26 15 32 39 34 29 37 49 RBSC coli
1 4 32 11 5 3 1 11 4 7 24 28 14 16 14 15 25 39 25 21 37 GLPK coli
1 14 36 21 18 5 13 14 9 20 32 34 15 37 20 22 36 46 27 40 43 GLPF coli
1 3 19 4 2 0 3 2 1 2 9 9 4 11 2 4 17 18 2 5 10 NUSG coli
1 2 8 6 0 0 0 2 0 1 1 6 4 3 1 13 16 28 6 16 8 RPOB coli
1 44 127 74 43 7 4 56 19 58 90 84 37 60 51 80 109 79 92 122 106 RPOC coli
12 26 33 8 5 11 2 7 11 17 37 23 3 14 18 7 12 37 16 6 23 DNAB coli
3 14 12 2 2 2 4 2 11 11 14 13 2 4 2 1 4 9 2 2 3 UVRA coli
11 75 76 13 6 18 8 19 54 65 105 51 12 58 41 24 74 95 40 34 62 SSB coli
6 23 29 9 10 8 2 7 18 35 32 29 7 16 11 13 22 26 9 9 22 EFP coli
26 15 15 19 14 13 4 15 31 22 24 40 5 37 34 29 9 9 7 13 13 VALS coli
1 20 35 17 11 6 5 17 15 7 17 22 9 25 14 22 22 37 31 29 46 DEOD coli
1 27 22 31 8 2 0 8 2 9 8 24 4 8 29 22 12 4 11 29 7 DNAN myco
7 25 28 19 15 1 1 8 4 12 16 21 4 7 30 35 17 10 21 22 8 DNAJ myco
6 36 49 43 19 4 0 22 13 23 34 43 13 33 41 49 53 34 39 53 44 GYRB myco
1 31 89 58 22 5 0 19 14 33 47 69 17 48 46 64 66 43 53 57 55 GYRA myco
3 20 56 20 13 5 0 13 4 23 19 22 7 19 35 46 16 31 22 30 14 SERS myco
5 16 31 12 9 2 1 5 1 9 8 11 1 6 21 26 12 10 10 9 14 DNAE myco
5 13 28 16 4 6 0 9 5 11 3 31 1 15 19 32 16 14 15 14 17 FOLD myco
3 13 9 10 4 0 1 4 1 8 3 10 4 3 9 14 8 3 12 18 9 RPOE myco
1 10 14 1 5 0 2 4 0 8 7 18 6 13 17 19 15 10 11 19 11 EFP myco
1 6 21 9 6 0 0 9 5 6 8 24 6 17 8 20 14 15 12 9 11 UPP myco
7 16 25 16 2 1 0 14 4 5 3 24 4 17 12 8 14 24 3 2 20 GLPF myco
3 10 14 9 5 5 0 6 5 12 7 22 2 16 14 21 17 12 11 12 11 TDK myco
6 30 53 17 15 6 4 13 2 18 18 26 4 21 31 38 22 23 20 30 18 HISS myco
8 35 53 28 12 6 1 18 10 30 27 58 9 24 33 55 28 21 34 38 23 ASPS myco
14 21 49 32 10 7 3 17 9 23 10 41 10 29 30 47 32 45 25 28 27 GLPK myco
1 2 7 7 0 1 0 3 2 1 2 11 2 1 5 11 5 12 4 7 5 PTSH myco
4 15 56 25 4 3 0 12 4 26 17 35 21 28 21 49 24 26 20 31 26 FFH myco
3 14 42 27 10 5 1 7 5 9 8 27 14 19 13 26 21 29 12 18 11 DEOD myco
1 11 8 13 4 5 1 3 2 6 4 10 6 6 12 12 8 6 4 5 4 CDD myco
2 12 32 19 10 0 3 11 4 17 9 26 5 14 16 35 25 15 18 31 13 NUSG myco
2 46 86 45 17 8 4 25 7 33 10 63 13 30 49 46 46 61 18 21 51 FRUA myco
13 59 89 58 25 2 3 44 8 29 24 76 17 64 45 60 65 78 34 28 88 PTSG myco
3 39 77 45 23 4 0 16 16 33 45 59 21 45 54 62 61 62 45 61 36 SECA myco
1 27 67 35 26 5 3 26 9 39 32 53 9 37 42 57 50 38 34 43 24 UVRB myco
3 38 51 31 12 1 1 13 5 14 16 42 9 15 27 18 36 31 12 9 24 OPPB myco
3 49 36 17 19 3 6 8 1 15 13 40 11 23 26 21 23 21 12 10 26 LGT myco
2 14 9 11 2 1 0 8 2 6 4 7 4 16 14 10 11 10 9 14 7 SSB myco
2 28 48 36 11 0 0 13 5 27 25 40 7 21 29 33 20 27 23 37 15 DNAB myco
5 19 31 16 4 3 3 15 4 12 6 16 2 10 22 21 16 12 9 11 9 UNG myco
1 14 31 15 14 4 0 7 5 8 8 30 4 18 20 27 26 23 18 17 26 TRXB myco
4 13 23 8 8 4 4 13 4 10 4 25 4 14 12 23 9 9 10 13 13 DEF myco
3 37 48 33 10 5 3 14 7 23 15 33 8 25 30 43 23 32 19 28 18 ASNS myco
5 19 31 17 13 1 5 6 1 8 4 27 5 7 10 15 19 21 8 3 12 PGSA myco
3 25 32 19 14 5 1 10 7 11 10 33 2 18 29 26 23 26 17 13 17 GALE myco
7 51 57 44 16 2 4 12 7 19 14 48 13 24 33 35 42 36 9 18 30 RBSC myco
4 38 59 49 28 11 6 27 9 26 34 48 7 35 53 85 39 37 34 59 22 TOPA myco
1 14 53 17 10 0 0 9 5 22 8 19 12 23 25 42 21 18 22 11 16 TRPS myco
3 33 55 23 11 6 0 16 13 28 19 36 10 29 28 45 28 26 24 39 19 LYSS myco
1 27 70 37 24 9 1 21 11 24 23 57 9 18 29 59 37 32 38 39 33 LEPA myco
3 25 43 39 8 1 1 19 3 24 13 55 5 23 41 59 43 26 34 44 23 NUSA myco
1 25 52 28 9 4 2 17 14 29 13 64 9 35 43 65 48 46 32 36 48 INFB myco
1 11 24 9 7 6 0 8 2 14 8 20 3 13 16 17 16 10 12 8 10 ADK myco
1 15 24 8 8 8 2 6 7 10 2 20 6 12 19 23 16 17 11 15 19 MAP myco
1 2 8 1 2 0 0 2 2 1 4 5 4 3 3 10 6 2 5 5 5 INFA myco
2 18 34 20 6 4 0 10 4 11 13 27 6 17 19 31 27 20 11 31 18 RPOA myco
1 16 27 12 9 2 1 15 5 18 8 31 8 13 16 32 22 21 14 18 16 GLNQ myco
3 24 37 26 7 6 3 8 8 13 10 28 7 31 27 29 10 15 24 12 14 PHES myco
6 52 91 57 19 10 0 24 16 40 14 81 11 47 79 78 50 25 43 36 28 PHET myco
1 6 15 4 4 0 1 6 3 8 8 10 2 8 4 21 13 10 7 8 3 INFC myco
2 11 24 12 5 1 0 4 0 15 6 13 6 7 16 32 14 17 9 19 5 GRPE myco
2 25 35 18 11 3 0 9 8 23 3 34 3 24 35 39 20 20 19 17 22 FTSZ myco
6 18 32 16 16 1 1 12 7 14 8 17 3 14 19 26 20 13 16 16 13 THYA myco
4 21 35 22 19 2 4 12 6 13 11 21 6 16 22 26 18 23 22 20 18 NRDF myco
2 42 66 57 42 9 1 20 14 29 26 53 16 35 40 59 35 56 41 47 32 NRDE myco
2 26 44 28 12 2 0 16 3 26 5 37 11 30 31 57 23 27 20 37 8 TIG myco
8 17 50 22 15 3 3 11 17 24 11 41 8 22 31 45 28 21 24 16 12 CYSS myco
11 46 84 39 36 4 8 30 18 32 21 52 15 43 60 74 48 47 41 45 39 LEUS myco
1 11 24 7 5 3 0 7 2 12 5 12 3 9 12 14 13 18 7 7 9 APT myco
1 1 16 10 7 1 0 4 2 9 7 16 1 7 9 14 9 12 9 19 8 GREA myco
5 31 56 30 17 11 5 15 8 37 13 27 7 36 32 43 25 25 18 26 17 PROS myco
10 60 92 53 33 9 0 22 19 48 32 75 3 51 78 84 46 39 52 57 38 ALAS myco
3 20 32 11 10 2 1 5 8 14 4 20 2 12 13 31 10 11 15 15 6 GLPQ myco
2 19 45 13 10 3 0 7 1 19 6 29 4 20 24 40 25 18 21 18 23 FTSY myco
3 18 30 22 10 3 0 12 5 12 9 21 7 13 15 28 27 32 16 21 17 PTA myco
2 21 48 33 6 4 1 7 4 19 5 31 7 19 24 47 33 31 22 22 31 PGK myco
7 31 48 33 12 2 2 11 8 35 11 35 2 22 31 51 22 15 11 11 11 DEAD myco
3 10 18 15 6 0 0 3 0 14 10 21 5 8 13 25 15 20 16 10 6 CMK myco
17 53 92 53 26 9 6 29 12 44 18 60 10 44 68 96 53 36 46 41 25 VALS myco
1 17 36 27 6 2 0 7 5 12 11 29 7 16 26 32 20 28 10 26 23 RECA myco
4 55 116 85 43 11 3 41 21 49 67 121 20 73 72 117 100 69 71 75 80 RPOC myco
3 52 127 100 47 9 0 48 22 61 64 126 29 56 91 116 86 79 88 100 87 RPOB myco
18 55 96 61 32 17 4 26 19 39 22 75 8 39 78 106 46 32 46 44 33 ILES myco
2 23 35 26 13 5 0 8 9 13 11 35 7 18 32 39 28 23 18 26 23 ACKA myco
5 17 21 14 8 6 4 1 4 14 4 26 4 9 30 29 10 12 7 24 12 RUVA myco
1 12 32 16 8 0 0 12 5 18 11 41 10 13 22 31 17 10 11 20 18 RUVB myco
